DESTINO;ORIGEN;UNIDAD DE MEDIDA;CANTIDAD;FOBDOL;FOBPES
SAU;BOG;KG;60,00;278,55;1163664,90
SAU;BOG;KG;136,00;475,32;1985687,32
SAU;BOG;KG;92,50;325,06;1357964,15
SAU;BOG;KG;184,10;830,69;3470273,93
SAU;BOG;KG;7920,00;35048,00;146849718,08
SAU;BOG;KG;835,00;8490,00;33791898,00
SAU;BOG;KG;90,00;711,00;2916614,43
SAU;BOG;KG;644,00;4814,08;19747981,99
SAU;BOG;KG;1438,08;17545,10;69670337,15
SAU;BOG;KG;80,00;634,00;2600750,42
SAU;BOG;KG;100,00;706,50;2898154,84
SAU;BOG;KG;50,00;334,60;1372572,69
SAU;BOG;KG;105,30;1022,65;4195043,24
SAU;BOG;U;3,00;296,33;1241610,84
SAU;BOG;U;6,00;180,73;757251,47
SAU;BOG;U;2,00;97,33;407808,80
SAU;BOG;KG;14,78;5390,00;22583884,40
SAU;BOG;U;1,00;1776,91;7445181,82
SAU;BOG;U;3,00;2226,18;9327605,15
SAU;BOG;KG;2,66;971,76;4071635,52
DZA;BOG;U;1,00;3659,59;14533622,53
DZA;BOG;KG;1000,00;5602,00;23402803,16
ARG;BOG;U;24800,00;7609,74;30221169,24
ARG;BOG;U;21800,00;4064,00;17027997,44
ARG;BOG;U;319,00;2159,99;9058112,46
ARG;BOG;U;8,00;3762,39;15016262,84
ARG;BOG;M2;2040,00;14520,00;57951498,00
ARG;BOG;U;3100,00;828,00;3459036,24
ARG;BOG;KG;100,00;2642,30;11071131,30
ARG;BOG;KG;640,00;15280,00;60682686,40
ARG;BOG;U;3240,00;5930,40;24484664,56
ARG;BOG;KG;2182,34;53246,16;208910776,29
ARG;BOG;U;646,00;2764,64;10870675,06
ARG;BOG;KG;970,00;1201,49;4782170,49
ARG;BOG;KG;95,44;476,78;1897679,75
ARG;BOG;U;6000,00;437,87;1742810,17
ARG;BOG;U;4700,00;282,00;1125504,30
ARG;BOG;KG;11,00;172,26;687515,49
ARG;BOG;U;180,00;140,40;560357,46
ARG;BOG;U;120,00;480,00;1906262,40
ARG;BOG;U;41110,00;13846,20;54988521,75
ARG;BOG;U;25900,00;1341,90;5627378,42
ARG;BOG;U;13400,00;2479,00;10395909,61
ARG;BOG;U;320,00;255,60;1071881,60
ARG;BOG;U;5425,00;1464,75;5817078,85
ARG;BOG;U;340,00;331,00;1316992,73
ARG;BOG;U;35,00;1810,50;7206152,10
ARG;BOG;U;9996,00;197620,92;813385600,69
ARG;BOG;U;37,00;2437,93;9703448,98
ARG;BOG;U;5,00;809,70;3222767,94
ARG;BOG;U;10,00;4907,30;19532035,46
